lcl|DQ309521.1_cds_ABD04163.1_1	AIPGENE6432	80.591	237	46	0	1	711	79	315	9.33e-144	410
lcl|DQ309522.1_cds_ABD04164.1_1	AIPGENE4053	100.000	24	0	0	1	72	114	137	7.13e-10	49.3
lcl|DQ309522.1_cds_ABD04164.1_1	AIPGENE25970	100.000	20	0	0	1	60	143	162	1.77e-07	43.1
lcl|DQ309522.1_cds_ABD04164.1_1	AIPGENE22886	81.818	22	4	0	1	66	114	135	3.07e-06	40.0
lcl|DQ309522.1_cds_ABD04164.1_1	AIPGENE3063	81.818	22	4	0	1	66	114	135	3.22e-06	40.0
lcl|DQ309522.1_cds_ABD04164.1_1	AIPGENE22825	100.000	18	0	0	1	54	114	131	4.19e-06	39.3
lcl|DQ309522.1_cds_ABD04164.1_1	AIPGENE6136	100.000	18	0	0	1	54	114	131	5.31e-06	39.7
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE2846	97.154	246	7	0	1	738	29	274	1.86e-170	473
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE9543	96.748	246	8	0	1	738	64	309	1.30e-167	470
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE24599	95.935	246	10	0	1	738	64	309	1.19e-165	465
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE28879	95.082	244	12	0	1	732	29	272	3.97e-165	458
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE23845	93.496	246	16	0	1	738	64	309	2.99e-163	459
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE9554	92.683	246	18	0	1	738	64	309	3.76e-162	456
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE23849	93.000	200	14	0	1	600	188	387	5.26e-125	361
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE23849	87.097	62	8	0	1	186	64	125	1.50e-30	117
lcl|DQ309523.1_cds_ABD04165.1_1	AIPGENE28889	92.857	196	14	0	1	588	64	259	6.19e-123	351
